filename,image_path,gt_mask_path,pred_mask_path,dice,iou,precision,recall,specificity,tp,fp,fn,tn,gt_foreground_ratio,pred_foreground_ratio
cju13fwthn9mq0835gacxgy01.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju13fwthn9mq0835gacxgy01.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju13fwthn9mq0835gacxgy01.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju13fwthn9mq0835gacxgy01.png,0.9763404650623383,0.953774601554343,0.9743886893036598,0.9783000756298894,0.9958581267863038,16816,442,373,106273,0.13872837035123967,0.13928525309917356
cju13hp5rnbjx0835bf0jowgx.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju13hp5rnbjx0835bf0jowgx.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju13hp5rnbjx0835bf0jowgx.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju13hp5rnbjx0835bf0jowgx.png,0.9208192976345653,0.8532577497140266,0.9430565469113883,0.8996065970653684,0.9935131814321653,11891,718,1327,109968,0.10667936466942149,0.10176426911157024
cju14g8o4xui30878gkgbrvqj.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju14g8o4xui30878gkgbrvqj.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju14g8o4xui30878gkgbrvqj.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju14g8o4xui30878gkgbrvqj.png,0.8881450488160649,0.7987957852534171,0.7987957852534171,1.0,0.9933565275016623,3184,802,0,119918,0.025697314049586778,0.032170067148760334
cju14hjh2ob2o0835ouz3r5aa.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju14hjh2ob2o0835ouz3r5aa.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju14hjh2ob2o0835ouz3r5aa.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju14hjh2ob2o0835ouz3r5aa.png,0.9486168501405273,0.9022560902441963,0.931141247136472,0.9667609618106805,0.9897369635440796,15037,1112,517,107238,0.12553267045454544,0.13033477530991736
cju14pxbaoksp0835qzorx6g6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju14pxbaoksp0835qzorx6g6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju14pxbaoksp0835qzorx6g6.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju14pxbaoksp0835qzorx6g6.png,0.8355391110486432,0.717532996580434,0.7224181773462192,0.9906636670417248,0.9705774949136883,8807,3384,83,111630,0.07174909607438017,0.0983906895661157
cju15czxqp3lv0835jvhgzurz.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15czxqp3lv0835jvhgzurz.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15czxqp3lv0835jvhgzurz.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju15czxqp3lv0835jvhgzurz.png,0.9392265193371024,0.8854166666669719,0.8984617880027616,0.9838661930136653,0.9583240868137696,33235,3756,545,86368,0.272630423553719,0.29854564824380164
cju15jr8jz8sb0855ukmkswkz.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15jr8jz8sb0855ukmkswkz.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15jr8jz8sb0855ukmkswkz.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju15jr8jz8sb0855ukmkswkz.png,0.8668635626594469,0.765012521082013,0.9933309001626022,0.768962063031955,0.9976344870602939,29938,201,8995,84770,0.31421907283057854,0.2432447701446281
cju15l5ubz9yh0855b3ivdpse.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15l5ubz9yh0855b3ivdpse.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15l5ubz9yh0855b3ivdpse.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju15l5ubz9yh0855b3ivdpse.png,0.7186781008186709,0.5608880182898973,0.6549752192212166,0.7961075069556045,0.9848647021440405,3436,1810,880,117778,0.034833419421487606,0.04233923037190083
cju15mhjczc8z0801kit5c6di.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15mhjczc8z0801kit5c6di.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15mhjczc8z0801kit5c6di.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju15mhjczc8z0801kit5c6di.png,0.9065678723476437,0.8291030137322172,0.9907657337690668,0.8355598154925085,0.9987874378561913,13948,130,2745,107081,0.13472527117768596,0.11362022210743801
cju15ptjtppz40988odsm9azx.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15ptjtppz40988odsm9azx.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15ptjtppz40988odsm9azx.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju15ptjtppz40988odsm9azx.png,0.45076828518914946,0.2909624692561653,0.2913091833520364,0.9959261271048897,0.846902351124209,7334,17842,30,98698,0.059433109504132234,0.2031895661157025
cju15wdt3zla10801odjiw7sy.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju15wdt3zla10801odjiw7sy.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju15wdt3zla10801odjiw7sy.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju15wdt3zla10801odjiw7sy.png,0.949924055439648,0.9046241468159625,0.915424023420019,0.9871263687482138,0.982157676348565,20013,1849,261,101781,0.16362667871900827,0.17644305268595042
cju160wshltz10993i1gmqxbe.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju160wshltz10993i1gmqxbe.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju160wshltz10993i1gmqxbe.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju160wshltz10993i1gmqxbe.png,0.9109845854754759,0.8365212955920296,0.8393039918157803,0.9960522320074081,0.9947931780683397,3280,628,13,119983,0.02657702737603306,0.031540547520661155
cju16ach3m1da0993r1dq3sn2.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16ach3m1da0993r1dq3sn2.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16ach3m1da0993r1dq3sn2.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju16ach3m1da0993r1dq3sn2.png,0.986065129717712,0.972513283267617,0.9805171485006868,0.9916762515891044,0.9928356040763401,32763,651,275,90215,0.26664191632231404,0.2696765237603306
cju16b6ynq8e40988m8vx0xnj.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16b6ynq8e40988m8vx0xnj.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16b6ynq8e40988m8vx0xnj.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju16b6ynq8e40988m8vx0xnj.png,0.9644097222229946,0.9312657166835178,0.9495726495748046,0.9797178130520406,0.999029892466047,2222,118,46,121518,0.01830449380165289,0.018885588842975205
cju16d65tzw9d0799ouslsw25.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16d65tzw9d0799ouslsw25.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16d65tzw9d0799ouslsw25.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju16d65tzw9d0799ouslsw25.png,0.9753719856338688,0.9519278918385591,0.9677583573737017,0.9831063609725373,0.9983912347696516,5703,190,98,117913,0.046818504648760334,0.047561014979338845
cju16fpvhzypl0799p9phnlx6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16fpvhzypl0799p9phnlx6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16fpvhzypl0799p9phnlx6.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju16fpvhzypl0799p9phnlx6.png,0.9040547656664769,0.8249087065165935,0.837027887929292,0.9827507250802721,0.9773740546199732,12876,2507,226,108295,0.10574315599173553,0.12415256973140495
cju16jgnyzp970878melv7r25.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16jgnyzp970878melv7r25.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16jgnyzp970878melv7r25.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju16jgnyzp970878melv7r25.png,0.9687915686074942,0.9394721174840281,0.9536663980663869,0.9844042420462715,0.9936973062835174,14202,690,225,108787,0.11643691890495868,0.12018982438016529
cju16whaj0e7n0855q7b6cjkm.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16whaj0e7n0855q7b6cjkm.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16whaj0e7n0855q7b6cjkm.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju16whaj0e7n0855q7b6cjkm.png,0.23215283776425957,0.1313195182964064,0.6387529707865406,0.14185476109428466,0.971819619390401,4569,2584,27640,89111,0.2599512525826446,0.05773017820247934
cju32qr9tbvsj08013pkpjenq.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju32qr9tbvsj08013pkpjenq.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju32qr9tbvsj08013pkpjenq.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju32qr9tbvsj08013pkpjenq.png,0.5744272737158466,0.4029449098786344,0.40981151562401336,0.9600774255993215,0.9011657067746751,7936,11429,330,104209,0.06671293904958678,0.15629035382231404
cju32srle1xfq083575i3fl75.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju32srle1xfq083575i3fl75.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju32srle1xfq083575i3fl75.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju32srle1xfq083575i3fl75.png,0.9701722807921691,0.9420724094888631,0.9783482432260036,0.9621318373076357,0.9985611014897351,7546,167,297,115894,0.06329900568181818,0.062249806301652895
cju32upim1z7u0988l883nqp6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju32upim1z7u0988l883nqp6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju32upim1z7u0988l883nqp6.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju32upim1z7u0988l883nqp6.png,0.9480025364617859,0.9011452682344175,0.9104246249243735,0.9888160663821248,0.9849169874991984,16445,1618,186,105655,0.13422488378099173,0.14578221849173553
cju32zhbnc1oy0801iyv1ix6p.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju32zhbnc1oy0801iyv1ix6p.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju32zhbnc1oy0801iyv1ix6p.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju32zhbnc1oy0801iyv1ix6p.png,0.8383563877492209,0.7216984442631379,0.7293425065613889,0.9856855289644832,0.8763808351421853,30849,11448,448,81159,0.252590715392562,0.34136912448347106
cju330ofbc2l30801th5g3hw6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju330ofbc2l30801th5g3hw6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju330ofbc2l30801th5g3hw6.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju330ofbc2l30801th5g3hw6.png,0.974369364806257,0.950019755038522,0.9740733238814245,0.9746655857321713,0.9989240985122309,4809,128,125,118842,0.039821151859504134,0.03984536415289256
cju33231uy4gi0993qc7b1jch.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33231uy4gi0993qc7b1jch.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33231uy4gi0993qc7b1jch.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju33231uy4gi0993qc7b1jch.png,0.8437791167162944,0.72977328892522,0.7573595004487359,0.9524610854024336,0.9813655553938142,6792,2176,339,114597,0.05755262138429752,0.07237861570247933
cju334jzo261t0835yqudnfs1.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju334jzo261t0835yqudnfs1.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju334jzo261t0835yqudnfs1.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju334jzo261t0835yqudnfs1.png,0.9777574224895403,0.9564827801154883,0.9644105746947228,0.9914788789274231,0.9908615924633446,24551,906,211,98236,0.19984826962809918,0.20545745092975207
cju336l68y7if0993wf092166.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju336l68y7if0993wf092166.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju336l68y7if0993wf092166.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju336l68y7if0993wf092166.png,0.9218302969896417,0.8549955488603198,0.953929021660412,0.8918214285718149,0.987424924924938,24971,1206,3029,94698,0.2259814049586777,0.2112684013429752
cju3381d8bz3h07991xtl7ra0.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju3381d8bz3h07991xtl7ra0.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju3381d8bz3h07991xtl7ra0.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju3381d8bz3h07991xtl7ra0.png,0.9584806380008346,0.9202715503643784,0.9803229061557295,0.937590477723378,0.9990058375181634,5829,117,388,117570,0.050175942665289255,0.047988765495867766
cju33belnbyhm0878yxl42233.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33belnbyhm0878yxl42233.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33belnbyhm0878yxl42233.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju33belnbyhm0878yxl42233.png,0.9539748953977727,0.9120000000010352,0.9750943396229548,0.9337509033975697,0.9982872268645886,7752,198,550,115404,0.06700348657024793,0.06416257747933884
cju33eqwbcch208012jikwdky.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33eqwbcch208012jikwdky.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33eqwbcch208012jikwdky.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju33eqwbcch208012jikwdky.png,0.7958449285102297,0.6609156472898716,0.6792383292396428,0.9607854494904959,0.9265472618155227,16587,7833,677,98807,0.13933367768595042,0.19708806818181818
cju33jon3ygbj0993pu22a4k6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33jon3ygbj0993pu22a4k6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33jon3ygbj0993pu22a4k6.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju33jon3ygbj0993pu22a4k6.png,0.9514406608910796,0.9073789392792586,0.9819089207739258,0.9228063318365681,0.9992675966225266,4722,87,395,118700,0.041298101756198344,0.038812306301652895
cju33mirdc8mj0799k33wzoes.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33mirdc8mj0799k33wzoes.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33mirdc8mj0799k33wzoes.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju33mirdc8mj0799k33wzoes.png,0.9353695730177266,0.878586173484945,0.8862023541414771,0.9903129303386186,0.9739608148184414,20855,2678,204,100167,0.16996222882231404,0.18992930010330578
cju33o12x2jm50988944mxq0v.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33o12x2jm50988944mxq0v.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33o12x2jm50988944mxq0v.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju33o12x2jm50988944mxq0v.png,0.9681357587600032,0.9382394699494028,0.9841151650537574,0.9526669870266058,0.9994655175293552,3965,64,197,119678,0.03359052169421488,0.032517110020661155
cju33qpdvc9g0087825jhf3s9.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33qpdvc9g0087825jhf3s9.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33qpdvc9g0087825jhf3s9.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju33qpdvc9g0087825jhf3s9.png,0.9315662650610653,0.8718989625649098,0.9463892288874813,0.9172004744978126,0.9981702579184402,3866,219,349,119470,0.0340182722107438,0.03296907283057851
cju33w4sdcivk0855x879zht7.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33w4sdcivk0855x879zht7.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33w4sdcivk0855x879zht7.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju33w4sdcivk0855x879zht7.png,0.9819306007143439,0.9645026178014188,0.981250665814624,0.9826114785578983,0.9984632847288933,9211,176,163,114354,0.07565534607438017,0.07576026601239669
cju33x0f22peh0988g0ln7w5v.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33x0f22peh0988g0ln7w5v.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33x0f22peh0988g0ln7w5v.png,/kaggle/working/runs/pranet_res2net50_352_seed0_100e/pred_masks/cju33x0f22peh0988g0ln7w5v.png,0.9126895450931733,0.839401056963024,0.9707979626495484,0.8611445783174354,0.9992868042194658,2859,86,461,120498,0.026794938016528925,0.023768401342975205
